mode,depth,first_player,first_symbol,game_index,opening_move,winner,result,move_count,x_moves,o_moves,x_total_nodes,o_total_nodes,total_nodes,x_avg_nodes_per_move,o_avg_nodes_per_move,avg_nodes_per_move,x_total_time_s,o_total_time_s,total_search_time_s,x_avg_time_s,o_avg_time_s,avg_search_time_s,x_avg_evaluation,o_avg_evaluation,x_total_cutoffs,o_total_cutoffs,total_cutoffs,x_cache_hits,o_cache_hits,total_cache_hits,wall_time_s,max_candidates,max_moves
alphabeta,4,human,X,6,"(3, 3)",O,ai_win,20,10,10,631,629,1260,63.1,62.9,63.0,0.16191840008832514,0.1621110001578927,0.32402940024621785,0.016191840008832514,0.016211100015789272,0.01620147001231089,-2002627.4,1985245.6,127,127,254,0,0,0,0.325848100008443,3,60
alphabeta,4,human,X,7,"(3, 5)",O,ai_win,20,10,10,645,704,1349,64.5,70.4,67.45,0.15245229995343834,0.15507559990510345,0.3075278998585418,0.015245229995343834,0.015507559990510345,0.01537639499292709,-1974065.4,1932595.6,119,141,260,0,0,0,0.3090358000481501,3,60
alphabeta,4,human,X,8,"(5, 3)",X,human_win,19,10,9,638,653,1291,63.8,72.55555555555556,67.94736842105263,0.14943640015553683,0.14091800001915544,0.2903544001746923,0.014943640015553683,0.015657555557683937,0.01528181053551012,1993809.6,-2236648.222222222,122,107,229,0,0,0,0.2917260000249371,3,60
alphabeta,4,human,X,9,"(5, 5)",X,human_win,29,15,14,989,1032,2021,65.93333333333334,73.71428571428571,69.6896551724138,0.391329399892129,0.3803602000698447,0.7716895999619737,0.026088626659475266,0.027168585719274625,0.0266099862055853,1372423.7333333334,-1482282.4285714286,160,175,335,0,0,0,0.7751713999314234,3,60
alphabeta,4,human,X,10,"(4, 2)",O,ai_win,20,10,10,622,651,1273,62.2,65.1,63.65,0.16671649983618408,0.17586969991680235,0.34258619975298643,0.01667164998361841,0.017586969991680235,0.017129309987649322,-1986215.4,1950633.6,137,131,268,0,0,0,0.3443445999873802,3,60
alphabeta,5,ai,O,1,"(4, 4)",O,ai_win,15,7,8,1222,1168,2390,174.57142857142858,146.0,159.33333333333334,0.2959068000782281,0.29478320002090186,0.59069000009913,0.042272400011175444,0.03684790000261273,0.039379333339942,-2903764.8571428573,3795721.375,240,203,443,0,0,0,0.5918158999411389,3,60
alphabeta,5,ai,O,2,"(4, 3)",O,ai_win,17,8,9,1204,1055,2259,150.5,117.22222222222223,132.88235294117646,0.48443380009848624,0.3929894001921639,0.8774232002906501,0.06055422501231078,0.043665488910240434,0.05161312942886177,-2482161.75,3343359.0,233,217,450,0,0,0,0.8802953999256715,3,60
alphabeta,5,ai,O,3,"(3, 4)",O,ai_win,17,8,9,1113,1126,2239,139.125,125.11111111111111,131.7058823529412,0.4622976001119241,0.42524430016055703,0.8875419002724811,0.057787200013990514,0.047249366684506335,0.052208347074851835,-2509786.75,3370052.3333333335,222,212,434,0,0,0,0.8900272999890149,3,60
alphabeta,5,ai,O,4,"(4, 5)",O,ai_win,23,11,12,1270,1334,2604,115.45454545454545,111.16666666666667,113.21739130434783,0.52941960003227,0.54185540007893,1.0712750001112,0.04812905454838818,0.04515461667324416,0.04657717391787826,-1918210.3636363635,2619689.25,297,276,573,0,0,0,1.0743729000678286,3,60
alphabeta,5,ai,O,5,"(5, 4)",O,ai_win,17,8,9,1077,964,2041,134.625,107.11111111111111,120.05882352941177,0.29732139967381954,0.2620518000330776,0.5593731997068971,0.03716517495922744,0.029116866670341954,0.032904305865111595,-2514941.75,3365483.4444444445,235,206,441,0,0,0,0.5608518000226468,3,60
alphabeta,5,ai,O,6,"(3, 3)",X,human_win,20,10,10,1274,1370,2644,127.4,137.0,132.2,0.8444351999787614,0.8137495002010837,1.658184700179845,0.08444351999787614,0.08137495002010837,0.08290923500899225,2989995.1,-1973237.4,247,271,518,0,0,0,1.6615939000621438,3,60
alphabeta,5,ai,O,7,"(3, 5)",X,human_win,20,10,10,1470,1382,2852,147.0,138.2,142.6,0.5983232997823507,0.628950999933295,1.2272742997156456,0.059832329978235066,0.0628950999933295,0.06136371498578228,3021699.1,-1996049.4,293,278,571,0,0,0,1.2308608999010175,3,60
alphabeta,5,ai,O,8,"(5, 3)",X,human_win,18,9,9,1185,1321,2506,131.66666666666666,146.77777777777777,139.22222222222223,0.4622561002615839,0.5474978998536244,1.0097540001152083,0.05136178891795377,0.060833099983736046,0.056097444450844906,3369094.5555555555,-2238861.5555555555,225,269,494,0,0,0,1.0119769000448287,3,60
alphabeta,5,ai,O,9,"(5, 5)",O,ai_win,17,8,9,1104,976,2080,138.0,108.44444444444444,122.3529411764706,0.3901038998737931,0.322388399974443,0.7124922998482361,0.04876298748422414,0.035820933330493666,0.0419113117557786,-2503011.75,3355934.5555555555,212,196,408,0,0,0,0.7141972000245005,3,60
alphabeta,5,ai,O,10,"(4, 2)",O,ai_win,17,8,9,1168,995,2163,146.0,110.55555555555556,127.23529411764706,0.3497685998445377,0.2767277997918427,0.6264963996363804,0.04372107498056721,0.030747533310204744,0.036852729390375316,-2529136.75,3385652.3333333335,234,196,430,0,0,0,0.6280358000658453,3,60
alphabeta,5,human,X,1,"(4, 4)",X,human_win,15,8,7,1168,1222,2390,146.0,174.57142857142858,159.33333333333334,0.38821979984641075,0.41644509974867105,0.8046648995950818,0.048527474980801344,0.059492157106953006,0.05364432663967212,3795721.375,-2903764.8571428573,203,240,443,0,0,0,0.8062919999938458,3,60
alphabeta,5,human,X,2,"(4, 3)",X,human_win,17,9,8,1055,1204,2259,117.22222222222223,150.5,132.88235294117646,0.30507640016730875,0.3813135001109913,0.6863899002783,0.03389737779636764,0.04766418751387391,0.040375876486958825,3343359.0,-2482161.75,217,233,450,0,0,0,0.6881736000068486,3,60
alphabeta,5,human,X,3,"(3, 4)",X,human_win,17,9,8,1126,1113,2239,125.11111111111111,139.125,131.7058823529412,0.560436699888669,0.5544215000700206,1.1148581999586895,0.06227074443207433,0.06930268750875257,0.06557989411521703,3370052.3333333335,-2509786.75,212,222,434,0,0,0,1.1176304999971762,3,60
alphabeta,5,human,X,4,"(4, 5)",X,human_win,23,12,11,1334,1270,2604,111.16666666666667,115.45454545454545,113.21739130434783,0.7631043998990208,0.8164741001091897,1.5795785000082105,0.0635920333249184,0.07422491819174452,0.0686773260873135,2619689.25,-1918210.3636363635,276,297,573,0,0,0,1.5847149000037462,3,60
alphabeta,5,human,X,5,"(5, 4)",X,human_win,17,9,8,964,1077,2041,107.11111111111111,134.625,120.05882352941177,0.23173540004063398,0.2523272999096662,0.48406269995030016,0.025748377782292664,0.03154091248870827,0.028474276467664716,3365483.4444444445,-2514941.75,206,235,441,0,0,0,0.4852862999541685,3,60
alphabeta,5,human,X,6,"(3, 3)",O,ai_win,20,10,10,1370,1274,2644,137.0,127.4,132.2,0.36003439989872277,0.3047430000733584,0.6647773999720812,0.03600343998987228,0.030474300007335843,0.03323886999860406,-1973237.4,2989995.1,271,247,518,0,0,0,0.6665452999295667,3,60
alphabeta,5,human,X,7,"(3, 5)",O,ai_win,20,10,10,1382,1470,2852,138.2,147.0,142.6,0.4223151998594403,0.46245269977953285,0.8847678996389732,0.04223151998594403,0.046245269977953286,0.04423839498194866,-1996049.4,3021699.1,278,293,571,0,0,0,0.8867620999226347,3,60
alphabeta,5,human,X,8,"(5, 3)",O,ai_win,18,9,9,1321,1185,2506,146.77777777777777,131.66666666666666,139.22222222222223,0.4441523002460599,0.3866066999034956,0.8307590001495555,0.04935025558289555,0.04295629998927729,0.04615327778608642,-2238861.5555555555,3369094.5555555555,269,225,494,0,0,0,0.8328222000272945,3,60
alphabeta,5,human,X,9,"(5, 5)",X,human_win,17,9,8,976,1104,2080,108.44444444444444,138.0,122.3529411764706,0.4944487999891862,0.6323016999522224,1.1267504999414086,0.05493875555435403,0.0790377124940278,0.06627944117302403,3355934.5555555555,-2503011.75,196,212,408,0,0,0,1.130284700077027,3,60
alphabeta,5,human,X,10,"(4, 2)",X,human_win,17,9,8,995,1168,2163,110.55555555555556,146.0,127.23529411764706,0.37591629999224097,0.4334625002229586,0.8093788002151996,0.04176847777691566,0.05418281252786983,0.047610517659717626,3385652.3333333335,-2529136.75,196,234,430,0,0,0,0.8114265999756753,3,60
advanced,1,ai,O,1,"(4, 4)",X,human_win,10,5,5,9,9,18,1.8,1.8,1.8,0.056602099910378456,0.04720849997829646,0.10381059988867491,0.011320419982075692,0.009441699995659292,0.010381059988867491,2015868.0,1680.0,0,0,0,0,0,0,0.10471270000562072,3,60
advanced,1,ai,O,2,"(4, 3)",O,ai_win,7,3,4,6,6,12,2.0,1.5,1.7142857142857142,0.02359780005645007,0.031033699866384268,0.05463149992283434,0.007865933352150023,0.007758424966596067,0.0078044999889763335,-3326.6666666666665,2520025.0,0,0,0,0,0,0,0.05538019991945475,3,60
advanced,1,ai,O,3,"(3, 4)",O,ai_win,7,3,4,6,6,12,2.0,1.5,1.7142857142857142,0.01966669992543757,0.02300329995341599,0.04266999987885356,0.006555566641812523,0.0057508249883539975,0.0060957142684076515,-3326.6666666666665,2520025.0,0,0,0,0,0,0,0.04319899994879961,3,60
advanced,1,ai,O,4,"(4, 5)",O,ai_win,7,3,4,6,6,12,2.0,1.5,1.7142857142857142,0.0180931999348104,0.02311770000960678,0.04121089994441718,0.0060310666449368,0.005779425002401695,0.005887271420631025,-3326.6666666666665,2520025.0,0,0,0,0,0,0,0.04173709999304265,3,60
advanced,1,ai,O,5,"(5, 4)",O,ai_win,7,3,4,6,6,12,2.0,1.5,1.7142857142857142,0.017530599958263338,0.020977499894797802,0.03850809985306114,0.0058435333194211125,0.0052443749736994505,0.005501157121865877,-3326.6666666666665,2520025.0,0,0,0,0,0,0,0.03899979998823255,3,60
advanced,1,ai,O,6,"(3, 3)",X,human_win,10,5,5,9,9,18,1.8,1.8,1.8,0.04112279985565692,0.03750079998280853,0.07862359983846545,0.008224559971131385,0.007500159996561706,0.007862359983846545,2015868.0,1680.0,0,0,0,0,0,0,0.07932420005090535,3,60
advanced,1,ai,O,7,"(3, 5)",X,human_win,10,5,5,9,9,18,1.8,1.8,1.8,0.04585359990596771,0.04031240020412952,0.08616600011009723,0.009170719981193542,0.008062480040825904,0.008616600011009723,2015868.0,1680.0,0,0,0,0,0,0,0.08694279997143894,3,60
advanced,1,ai,O,8,"(5, 3)",X,human_win,10,5,5,9,9,18,1.8,1.8,1.8,0.044315099832601845,0.03926700004376471,0.08358209987636656,0.008863019966520369,0.007853400008752943,0.008358209987636655,2015868.0,1680.0,0,0,0,0,0,0,0.08447110000997782,3,60
advanced,1,ai,O,9,"(5, 5)",X,human_win,10,5,5,9,9,18,1.8,1.8,1.8,0.06137839995790273,0.05880030011758208,0.12017870007548481,0.012275679991580546,0.011760060023516417,0.012017870007548481,2015868.0,1680.0,0,0,0,0,0,0,0.12109409994445741,3,60
advanced,1,ai,O,10,"(4, 2)",O,ai_win,7,3,4,6,6,12,2.0,1.5,1.7142857142857142,0.031066600000485778,0.029804899939335883,0.06087149993982166,0.01035553333349526,0.007451224984833971,0.008695928562831665,-3326.6666666666665,2520025.0,0,0,0,0,0,0,0.061531499959528446,3,60
advanced,1,human,X,1,"(4, 4)",O,ai_win,10,5,5,9,9,18,1.8,1.8,1.8,0.04905279993545264,0.06217559997458011,0.11122839991003275,0.009810559987090527,0.012435119994916023,0.011122839991003275,1680.0,2015868.0,0,0,0,0,0,0,0.11232730001211166,3,60
advanced,1,human,X,2,"(4, 3)",X,human_win,7,4,3,6,6,12,1.5,2.0,1.7142857142857142,0.02695040008984506,0.023169499938376248,0.05011990002822131,0.006737600022461265,0.007723166646125416,0.00715998571831733,2520025.0,-3326.6666666666665,0,0,0,0,0,0,0.050716200028546154,3,60
advanced,1,human,X,3,"(3, 4)",X,human_win,7,4,3,6,6,12,1.5,2.0,1.7142857142857142,0.022866100072860718,0.020855500013567507,0.043721600086428225,0.0057165250182151794,0.0069518333378558355,0.006245942869489747,2520025.0,-3326.6666666666665,0,0,0,0,0,0,0.044395699980668724,3,60
advanced,1,human,X,4,"(4, 5)",X,human_win,7,4,3,6,6,12,1.5,2.0,1.7142857142857142,0.025494700064882636,0.020413699909113348,0.045908399973995984,0.006373675016220659,0.006804566636371116,0.0065583428534279975,2520025.0,-3326.6666666666665,0,0,0,0,0,0,0.04648359993007034,3,60
advanced,1,human,X,5,"(5, 4)",X,human_win,7,4,3,6,6,12,1.5,2.0,1.7142857142857142,0.02229049999732524,0.01898369996342808,0.04127419996075332,0.00557262499933131,0.00632789998780936,0.005896314280107617,2520025.0,-3326.6666666666665,0,0,0,0,0,0,0.041731699951924384,3,60
advanced,1,human,X,6,"(3, 3)",O,ai_win,10,5,5,9,9,18,1.8,1.8,1.8,0.03769370005466044,0.04241709993220866,0.0801107999868691,0.007538740010932088,0.008483419986441731,0.00801107999868691,1680.0,2015868.0,0,0,0,0,0,0,0.0809190000873059,3,60
advanced,1,human,X,7,"(3, 5)",O,ai_win,10,5,5,9,9,18,1.8,1.8,1.8,0.03276969993021339,0.037872799788601696,0.07064249971881509,0.006553939986042678,0.0075745599577203395,0.007064249971881509,1680.0,2015868.0,0,0,0,0,0,0,0.07139389996882528,3,60
advanced,1,human,X,8,"(5, 3)",O,ai_win,10,5,5,9,9,18,1.8,1.8,1.8,0.04155349999200553,0.05165450007189065,0.09320800006389618,0.008310699998401106,0.010330900014378131,0.009320800006389619,1680.0,2015868.0,0,0,0,0,0,0,0.09425549989100546,3,60
advanced,1,human,X,9,"(5, 5)",O,ai_win,10,5,5,9,9,18,1.8,1.8,1.8,0.06390599987935275,0.08908619999419898,0.15299219987355173,0.01278119997587055,0.017817239998839794,0.015299219987355173,1680.0,2015868.0,0,0,0,0,0,0,0.15477030002512038,3,60
advanced,1,human,X,10,"(4, 2)",X,human_win,7,4,3,6,6,12,1.5,2.0,1.7142857142857142,0.029803200159221888,0.021821799920871854,0.05162500008009374,0.007450800039805472,0.007273933306957285,0.007375000011441963,2520025.0,-3326.6666666666665,0,0,0,0,0,0,0.05226899997796863,3,60
advanced,2,ai,O,1,"(4, 4)",O,ai_win,11,5,6,24,38,62,4.8,6.333333333333333,5.636363636363637,0.21968570013996214,0.2854537998791784,0.5051395000191405,0.04393714002799243,0.0475756333131964,0.04592177272901277,-20852.0,1666756.6666666667,6,5,11,0,0,0,0.5072893000906333,3,60
advanced,2,ai,O,2,"(4, 3)",O,ai_win,11,5,6,24,38,62,4.8,6.333333333333333,5.636363636363637,0.2241181000135839,0.3264385999646038,0.5505566999781877,0.04482362000271678,0.054406433327433966,0.050050609088926154,-20852.0,1666756.6666666667,6,6,12,0,0,0,0.5519430000567809,3,60
advanced,2,ai,O,3,"(3, 4)",O,ai_win,11,5,6,24,38,62,4.8,6.333333333333333,5.636363636363637,0.5980665000388399,0.5885258998023346,1.1865923998411745,0.11961330000776797,0.09808764996705577,0.10787203634919768,-20852.0,1666756.6666666667,6,6,12,0,0,0,1.1889391998993233,3,60
advanced,2,ai,O,4,"(4, 5)",O,ai_win,11,5,6,24,38,62,4.8,6.333333333333333,5.636363636363637,0.25983620004262775,0.36435410007834435,0.6241903001209721,0.05196724000852555,0.060725683346390724,0.05674457273827019,-20852.0,1666756.6666666667,6,6,12,0,0,0,0.6257951000006869,3,60
advanced,2,ai,O,5,"(5, 4)",O,ai_win,11,5,6,24,36,60,4.8,6.0,5.454545454545454,0.24193810008000582,0.5084778998279944,0.7504159999080002,0.048387620016001165,0.08474631663799907,0.06821963635527274,-20852.0,1666756.6666666667,6,7,13,0,0,0,0.751999199972488,3,60
advanced,2,ai,O,6,"(3, 3)",O,ai_win,11,5,6,33,39,72,6.6,6.5,6.545454545454546,0.2625086000189185,0.3610719999996945,0.623580600018613,0.052501720003783704,0.060178666666615754,0.05668914545623755,-21972.0,1664470.0,8,6,14,0,0,0,0.6250003000022843,3,60
advanced,2,ai,O,7,"(3, 5)",O,ai_win,11,5,6,33,39,72,6.6,6.5,6.545454545454546,0.41696409974247217,0.4959476998774335,0.9129117996199057,0.08339281994849443,0.08265794997957225,0.08299198178362778,-21972.0,1664470.0,8,6,14,0,0,0,0.9161642999388278,3,60
advanced,2,ai,O,8,"(5, 3)",O,ai_win,11,5,6,33,39,72,6.6,6.5,6.545454545454546,0.5758413999574259,0.7344028999796137,1.3102442999370396,0.11516827999148518,0.12240048332993562,0.1191131181760945,-21972.0,1664470.0,8,6,14,0,0,0,1.3262487000320107,3,60
advanced,2,ai,O,9,"(5, 5)",O,ai_win,11,5,6,33,39,72,6.6,6.5,6.545454545454546,0.393162899883464,0.40832530008628964,0.8014881999697536,0.07863257997669279,0.06805421668104827,0.07286256363361397,-21972.0,1664470.0,8,6,14,0,0,0,0.8035656999563798,3,60
advanced,2,ai,O,10,"(4, 2)",O,ai_win,15,7,8,24,58,82,3.4285714285714284,7.25,5.466666666666667,0.31855409999843687,0.6642407999606803,0.9827948999591172,0.04550772857120527,0.08303009999508504,0.06551965999727448,-15342.857142857143,1250457.5,6,9,15,0,0,0,0.9891118999803439,3,60
advanced,2,human,X,1,"(4, 4)",X,human_win,11,6,5,38,24,62,6.333333333333333,4.8,5.636363636363637,0.3026112999068573,0.2110810000449419,0.5136922999517992,0.05043521665114289,0.04221620000898838,0.04669929999561811,1666756.6666666667,-20852.0,5,6,11,0,0,0,0.5164101999253035,3,60
advanced,2,human,X,2,"(4, 3)",X,human_win,11,6,5,38,24,62,6.333333333333333,4.8,5.636363636363637,0.22921000025235116,0.22379629989154637,0.45300630014389753,0.03820166670872519,0.044759259978309276,0.041182390922172504,1666756.6666666667,-20852.0,6,6,12,0,0,0,0.4544666000874713,3,60
advanced,2,human,X,3,"(3, 4)",X,human_win,11,6,5,38,24,62,6.333333333333333,4.8,5.636363636363637,0.21971930016297847,0.15369959990493953,0.373418900067918,0.03661988336049641,0.030739919980987906,0.03394717273344709,1666756.6666666667,-20852.0,6,6,12,0,0,0,0.37460939993616194,3,60
advanced,2,human,X,4,"(4, 5)",X,human_win,11,6,5,38,24,62,6.333333333333333,4.8,5.636363636363637,0.22539559996221215,0.13906789978500456,0.3644634997472167,0.03756593332703536,0.02781357995700091,0.03313304543156515,1666756.6666666667,-20852.0,6,6,12,0,0,0,0.36568030004855245,3,60
advanced,2,human,X,5,"(5, 4)",X,human_win,11,6,5,36,24,60,6.0,4.8,5.454545454545454,0.15267039998434484,0.10220050008501858,0.2548709000693634,0.025445066664057474,0.020440100017003714,0.023170081824487584,1666756.6666666667,-20852.0,7,6,13,0,0,0,0.2557467999868095,3,60
advanced,2,human,X,6,"(3, 3)",X,human_win,11,6,5,39,33,72,6.5,6.6,6.545454545454546,0.18970039999112487,0.15008469996973872,0.3397850999608636,0.03161673333185414,0.030016939993947743,0.03088955454189669,1664470.0,-21972.0,6,8,14,0,0,0,0.34096499998122454,3,60
advanced,2,human,X,7,"(3, 5)",X,human_win,11,6,5,39,33,72,6.5,6.6,6.545454545454546,0.42767410003580153,0.4084690000163391,0.8361431000521407,0.07127901667263359,0.08169380000326783,0.07601300909564915,1664470.0,-21972.0,6,8,14,0,0,0,0.8416733000194654,3,60
advanced,2,human,X,8,"(5, 3)",X,human_win,11,6,5,39,33,72,6.5,6.6,6.545454545454546,0.32883020013105124,0.30186129990033805,0.6306915000313893,0.054805033355175205,0.06037225998006761,0.057335590911944484,1664470.0,-21972.0,6,8,14,0,0,0,0.6321384001057595,3,60
advanced,2,human,X,9,"(5, 5)",X,human_win,11,6,5,39,33,72,6.5,6.6,6.545454545454546,0.28318889986258,0.30049600021447986,0.5836849000770599,0.04719814997709667,0.06009920004289597,0.05306226364336908,1664470.0,-21972.0,6,8,14,0,0,0,0.5855373999802396,3,60
advanced,2,human,X,10,"(4, 2)",X,human_win,15,8,7,58,24,82,7.25,3.4285714285714284,5.466666666666667,0.42513260000851005,0.19612440012861043,0.6212570001371205,0.05314157500106376,0.028017771446944346,0.041417133342474696,1250457.5,-15342.857142857143,9,6,15,0,0,0,0.6230991999618709,3,60
advanced,3,ai,O,1,"(4, 4)",O,ai_win,9,4,5,71,70,141,17.75,14.0,15.666666666666666,0.14007319998927414,0.1743399000260979,0.31441310001537204,0.035018299997318536,0.03486798000521958,0.034934788890596896,-2570.0,4018087.4,13,14,27,0,0,0,0.3149643000215292,3,60
advanced,3,ai,O,2,"(4, 3)",O,ai_win,9,4,5,71,64,135,17.75,12.8,15.0,0.12153369991574436,0.1321048999670893,0.25363859988283366,0.03038342497893609,0.02642097999341786,0.028182066653648183,-2570.0,4018087.4,14,13,27,0,0,0,0.2541094000916928,3,60
advanced,3,ai,O,3,"(3, 4)",O,ai_win,11,5,6,97,65,162,19.4,10.833333333333334,14.727272727272727,0.26756289997138083,0.19675849995110184,0.46432139992248267,0.053512579994276166,0.03279308332518364,0.042211036356589335,1248.0,3336712.8333333335,17,13,30,0,0,0,0.4650761999655515,3,60
advanced,3,ai,O,4,"(4, 5)",O,ai_win,11,5,6,96,60,156,19.2,10.0,14.181818181818182,0.3103092001983896,0.23401300003752112,0.5443222002359107,0.06206184003967792,0.03900216667292019,0.049483836385082795,1248.0,3336712.8333333335,17,12,29,0,0,0,0.5451609999872744,3,60
advanced,3,ai,O,5,"(5, 4)",O,ai_win,11,5,6,97,65,162,19.4,10.833333333333334,14.727272727272727,0.23573119984939694,0.18486279982607812,0.42059399967547506,0.04714623996987939,0.030810466637679685,0.038235818152315915,1248.0,3336712.8333333335,17,13,30,0,0,0,0.42132520000450313,3,60
advanced,3,ai,O,6,"(3, 3)",O,ai_win,11,5,6,90,60,150,18.0,10.0,13.636363636363637,0.29925529996398836,0.20961509994231164,0.5088703999063,0.059851059992797676,0.03493584999038527,0.046260945446027275,1248.0,3336712.8333333335,16,12,28,0,0,0,0.5096508000278845,3,60
advanced,3,ai,O,7,"(3, 5)",O,ai_win,11,5,6,90,60,150,18.0,10.0,13.636363636363637,0.26498820004053414,0.18572960002347827,0.4507178000640124,0.052997640008106826,0.030954933337246377,0.04097434546036476,1248.0,3336712.8333333335,16,12,28,0,0,0,0.45148060005158186,3,60
advanced,3,ai,O,8,"(5, 3)",O,ai_win,11,5,6,90,60,150,18.0,10.0,13.636363636363637,0.21677520021330565,0.156981399981305,0.37375660019461066,0.04335504004266113,0.026163566663550835,0.0339778727449646,1244.0,3336712.8333333335,16,12,28,0,0,0,0.37442809995263815,3,60
advanced,3,ai,O,9,"(5, 5)",O,ai_win,11,5,6,90,60,150,18.0,10.0,13.636363636363637,0.20899920002557337,0.1705105999717489,0.37950979999732226,0.04179984000511468,0.028418433328624815,0.034500890908847476,1244.0,3336712.8333333335,16,12,28,0,0,0,0.3801302000647411,3,60
advanced,3,ai,O,10,"(4, 2)",O,ai_win,11,5,6,97,65,162,19.4,10.833333333333334,14.727272727272727,0.2512280998053029,0.22360680007841438,0.4748348998837173,0.050245619961060584,0.03726780001306906,0.04316680908033794,1248.0,3336712.8333333335,17,13,30,0,0,0,0.4755808000918478,3,60
advanced,3,human,X,1,"(4, 4)",X,human_win,9,5,4,70,71,141,14.0,17.75,15.666666666666666,0.13929589989129454,0.12394930014852434,0.2632452000398189,0.02785917997825891,0.030987325037131086,0.029249466671090987,4018087.4,-2570.0,14,13,27,0,0,0,0.26366880000568926,3,60
advanced,3,human,X,2,"(4, 3)",X,human_win,9,5,4,64,71,135,12.8,17.75,15.0,0.13655689998995513,0.11107979994267225,0.24763669993262738,0.027311379997991027,0.027769949985668063,0.027515188881403044,4018087.4,-2570.0,13,14,27,0,0,0,0.24806410004384816,3,60
advanced,3,human,X,3,"(3, 4)",X,human_win,11,6,5,65,97,162,10.833333333333334,19.4,14.727272727272727,0.17506999988108873,0.2151790001662448,0.39024900004733354,0.029178333313514788,0.04303580003324896,0.03547718182248487,3336712.8333333335,1248.0,13,17,30,0,0,0,0.3908111999044195,3,60
advanced,3,human,X,4,"(4, 5)",X,human_win,11,6,5,60,96,156,10.0,19.2,14.181818181818182,0.17465980001725256,0.2182786000194028,0.39293840003665537,0.029109966669542093,0.04365572000388056,0.03572167273060503,3336712.8333333335,1248.0,12,17,29,0,0,0,0.3935650000348687,3,60
advanced,3,human,X,5,"(5, 4)",X,human_win,11,6,5,65,97,162,10.833333333333334,19.4,14.727272727272727,0.1957560001173988,0.24915149994194508,0.4449075000593439,0.03262600001956647,0.04983029998838902,0.040446136369031264,3336712.8333333335,1248.0,13,17,30,0,0,0,0.44569880003109574,3,60
advanced,3,human,X,6,"(3, 3)",X,human_win,11,6,5,60,90,150,10.0,18.0,13.636363636363637,0.3468777999514714,0.500792600098066,0.8476704000495374,0.05781296665857857,0.1001585200196132,0.07706094545904886,3336712.8333333335,1248.0,12,16,28,0,0,0,0.8491420999635011,3,60
advanced,3,human,X,7,"(3, 5)",X,human_win,11,6,5,60,90,150,10.0,18.0,13.636363636363637,0.5549004999920726,0.5046355000231415,1.059536000015214,0.09248341666534543,0.1009271000046283,0.09632145454683765,3336712.8333333335,1248.0,12,16,28,0,0,0,1.0616681999526918,3,60
advanced,3,human,X,8,"(5, 3)",X,human_win,11,6,5,60,90,150,10.0,18.0,13.636363636363637,0.5738732001045719,0.9065113000106066,1.4803845001151785,0.09564553335076198,0.18130226000212132,0.13458040910137986,3336712.8333333335,1244.0,12,16,28,0,0,0,1.4832532000727952,3,60
advanced,3,human,X,9,"(5, 5)",X,human_win,11,6,5,60,90,150,10.0,18.0,13.636363636363637,0.31775459996424615,0.4232198998797685,0.7409744998440146,0.052959099994041026,0.0846439799759537,0.0673613181676377,3336712.8333333335,1244.0,12,16,28,0,0,0,0.7420195000013337,3,60
advanced,3,human,X,10,"(4, 2)",X,human_win,11,6,5,65,97,162,10.833333333333334,19.4,14.727272727272727,0.24866389983799309,0.3413844997994602,0.5900483996374533,0.04144398330633218,0.06827689995989203,0.05364076360340484,3336712.8333333335,1248.0,13,17,30,0,0,0,0.5909401000244543,3,60
advanced,4,ai,O,1,"(4, 4)",O,ai_win,11,5,6,155,157,312,31.0,26.166666666666668,28.363636363636363,0.4033923000097275,0.5437878001248464,0.9471801001345739,0.08067846000194549,0.09063130002080773,0.08610728183041581,-2020523.2,3333629.5,44,47,91,2,1,3,0.947875100071542,3,60
advanced,4,ai,O,2,"(4, 3)",O,ai_win,11,5,6,154,146,300,30.8,24.333333333333332,27.272727272727273,0.6560341998701915,0.7061564001487568,1.3621906000189483,0.13120683997403831,0.11769273335812613,0.12383550909263166,-2020131.2,3333629.5,44,48,92,1,0,1,1.3631697000237182,3,60
advanced,4,ai,O,3,"(3, 4)",O,ai_win,9,4,5,146,143,289,36.5,28.6,32.111111111111114,0.5313579998910427,0.5953283000271767,1.1266862999182194,0.13283949997276068,0.11906566000543535,0.12518736665757993,-2525514.0,3999999.4,37,36,73,0,1,1,1.127638200065121,3,60
advanced,4,ai,O,4,"(4, 5)",O,ai_win,9,4,5,138,124,262,34.5,24.8,29.11111111111111,0.46417740010656416,0.5065188999287784,0.9706963000353426,0.11604435002664104,0.10130377998575568,0.1078551444483714,-2525514.0,3999999.4,37,36,73,0,1,1,0.9715491000097245,3,60
advanced,4,ai,O,5,"(5, 4)",O,ai_win,9,4,5,146,143,289,36.5,28.6,32.111111111111114,0.47598710004240274,0.4565324999857694,0.9325196000281721,0.11899677501060069,0.09130649999715387,0.10361328889201912,-2525514.0,3999999.4,37,36,73,0,1,1,0.9331536000827327,3,60
advanced,4,ai,O,6,"(3, 3)",O,ai_win,15,7,8,221,253,474,31.571428571428573,31.625,31.6,1.0144556999439374,1.4075640998780727,2.42201979982201,0.1449222428491339,0.1759455124847591,0.16146798665480067,-1445256.5714285714,2499267.125,62,64,126,2,0,2,2.4234085999196395,3,60
